route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,SA,115547319,Broadway,0,  16  2,1316887
16,SA,115547320,Broadway,0,  16  3,1316887
16,SA,115547321,Broadway,0,  16  7,1316887
16,SA,115547322,Broadway,0,  16  5,1316887
16,SA,115547323,Broadway,0,  16  1,1316887
16,SA,115547324,Broadway,0,  16  8,1316887
16,SA,115547325,Broadway,0,  16 10,1316887
16,SA,115547326,Broadway,0,  16  4,1316887
16,SA,115547327,Broadway,0,  16  7,1316887
16,SA,115547328,Broadway,0,  16  2,1316887
16,SA,115547329,Broadway,0,  16  3,1316887
16,SA,115547330,Broadway,0,  16  6,1316887
16,SA,115547331,Broadway,0,  16  7,1316887
16,SA,115547332,Broadway,0,  16  5,1316887
16,SA,115547333,Broadway,0,  16  1,1316887
16,SA,115547334,Broadway,0,  16 10,1316887
16,SA,115547335,Broadway,0,  16  4,1316887
16,SA,115547336,Broadway,0,  16  8,1316887
16,SA,115547337,Broadway,0,  16  2,1316887
16,SA,115547338,Broadway,0,  16  3,1316887
16,SA,115547339,Broadway,0,  16  7,1316887
16,SA,115547340,Broadway,0,  16  6,1316887
16,SA,115547341,Broadway,0,  16  1,1316887
16,SA,115547342,Broadway,0,  16  5,1316887
16,SA,115547343,Broadway,0,  16 10,1316887
16,SA,115547344,Broadway,0,  16  4,1316887
16,SA,115547345,Broadway,0,  16  2,1316887
16,SA,115547346,Broadway,0,  16  3,1316887
16,SA,115547347,Broadway,0,  16  6,1316887
16,SA,115547348,Broadway,0,  16  1,1316887
16,SA,115547349,Broadway,0,  16  5,1316887
16,SA,115547350,Broadway,0,  16 10,1316887
16,SA,115547351,Broadway,0,  16  4,1316887
16,SA,115547352,Broadway,0,  16  2,1316887
16,SA,115547353,Broadway,0,  16  7,1316887
16,SA,115547354,Broadway,0,  16  7,1316887
16,SA,115547355,Broadway,0,  16  3,1316887
16,SA,115547356,Oak Station,1,  16  1,1316888
16,SA,115547357,Oak Station,1,  16  8,1316888
16,SA,115547358,Oak Station,1,  16 10,1316888
16,SA,115547359,Oak Station,1,  16  4,1316888
16,SA,115547360,Oak Station,1,  16  2,1316888
16,SA,115547361,Oak Station,1,  16  3,1316888
16,SA,115547362,Oak Station,1,  16  7,1316888
16,SA,115547363,Oak Station,1,  16  5,1316888
16,SA,115547364,Oak Station,1,  16  1,1316888
16,SA,115547365,Oak Station,1,  16  8,1316888
16,SA,115547366,Oak Station,1,  16 10,1316888
16,SA,115547367,Oak Station,1,  16  4,1316888
16,SA,115547368,Oak Station,1,  16  2,1316888
16,SA,115547369,Oak Station,1,  16  3,1316888
16,SA,115547370,Oak Station,1,  16  6,1316888
16,SA,115547371,Oak Station,1,  16  7,1316888
16,SA,115547372,Oak Station,1,  16  5,1316888
16,SA,115547373,Oak Station,1,  16  1,1316888
16,SA,115547374,Oak Station,1,  16 10,1316888
16,SA,115547375,Oak Station,1,  16  4,1316888
16,SA,115547376,Oak Station,1,  16  8,1316888
16,SA,115547377,Oak Station,1,  16  2,1316888
16,SA,115547378,Oak Station,1,  16  3,1316888
16,SA,115547379,Oak Station,1,  16  7,1316888
16,SA,115547380,Oak Station,1,  16  6,1316888
16,SA,115547381,Oak Station,1,  16  1,1316888
16,SA,115547382,Oak Station,1,  16  5,1316888
16,SA,115547383,Oak Station,1,  16 10,1316888
16,SA,115547384,Oak Station,1,  16  4,1316888
16,SA,115547385,Oak Station,1,  16  2,1316888
16,SA,115547386,Oak Station,1,  16  3,1316888
16,SA,115547387,Oak Station,1,  16  7,1316888
16,SA,115547388,Oak Station,1,  16  6,1316888
16,SA,115547389,Oak Station,1,  16  1,1316888
16,SA,115547390,Oak Station,1,  16  5,1316888
16,SA,115547391,Oak Station,1,  16 10,1316888
16,SA,115547392,Oak Station,1,  16  4,1316888
16,SA,115547393,Oak Station,1,  16  2,1316888
16,SA,115547394,Oak Station,1,  16  3,1316888
16,SA,115547395,Oak Station,1,  16  7,1316888
16,SA,115547396,Oak Station,1,  16  6,1316888
16,SA,115547397,Oak Station,1,  16  1,1316888
16,SA,115547398,Oak Station,1,  16  5,1316888
16,SA,115547399,Oak Station,1,  16  4,1316888
16,SA,115547400,Oak Station,1,  16  2,1316888
16,SA,115547401,Oak Station,1,  16 10,1316888
16,SA,115547402,Oak Station,1,  16  3,1316888
16,SA,115547403,Oak Station,1,  16  1,1316888
16,SA,115547404,Oak Station,1,  16  7,1316888
16,SA,115547405,Oak Station,1,  16  5,1316888
16,SA,115547406,Oak Station,1,  16  6,1316888
16,SA,115547407,Oak Station,1,  16  4,1316888
16,SA,115547408,Oak Station,1,  16  2,1316888
16,SA,115547409,Oak Station,1,  16  3,1316888
16,SA,115547410,Oak Station,1,  16  2,1316888
16,SA,115547411,Oak Station,1,  16  3,1316888
16,SA,115547412,Oak Station,1,  16  7,1316888
16,SA,115547413,Oak Station,1,  16  1,1316888
16,SA,115547414,Oak Station,1,  16  2,1316888
16,SA,115547415,Oak Station,1,  16  3,1316888
16,SA,115547416,Oak Station,1,  16  7,1316888
16,SA,115547417,Oak Station,1,  16  8,1316888
16,SA,115547418,Oak Station,1,  16  1,1316888
16,SA,115547419,Oak Station,1,  16  2,1316888
16,SA,115547420,Oak Station,1,  16  3,1316888
16,SA,115547421,Oak Station,1,  16  7,1316888
16,SA,115547422,Oak Station,1,  16  5,1316888
16,SU,115547423,Broadway,0,  16  4,1316887
16,SU,115547424,Broadway,0,  16  6,1316887
16,SU,115547425,Broadway,0,  16  2,1316887
16,SU,115547426,Broadway,0,  16  7,1316887
16,SU,115547427,Broadway,0,  16  8,1316887
16,SU,115547428,Broadway,0,  16  1,1316887
16,SU,115547429,Broadway,0,  16  5,1316887
16,SU,115547430,Broadway,0,  16  4,1316887
16,SU,115547431,Broadway,0,  16  6,1316887
16,SU,115547432,Broadway,0,  16  2,1316887
16,SU,115547433,Broadway,0,  16  3,1316887
16,SU,115547434,Broadway,0,  16  7,1316887
16,SU,115547435,Broadway,0,  16  8,1316887
16,SU,115547436,Broadway,0,  16  1,1316887
16,SU,115547437,Broadway,0,  16  5,1316887
16,SU,115547438,Broadway,0,  16  4,1316887
16,SU,115547439,Broadway,0,  16  6,1316887
16,SU,115547440,Broadway,0,  16  2,1316887
16,SU,115547441,Broadway,0,  16  7,1316887
16,SU,115547442,Broadway,0,  16  8,1316887
16,SU,115547443,Broadway,0,  16  1,1316887
16,SU,115547444,Broadway,0,  16  5,1316887
16,SU,115547445,Broadway,0,  16  4,1316887
16,SU,115547446,Broadway,0,  16  6,1316887
16,SU,115547447,Broadway,0,  16  2,1316887
16,SU,115547448,Broadway,0,  16  3,1316887
16,SU,115547449,Broadway,0,  16  7,1316887
16,SU,115547450,Broadway,0,  16  1,1316887
16,SU,115547451,Broadway,0,  16  5,1316887
16,SU,115547452,Broadway,0,  16  3,1316887
16,SU,115547453,Broadway,0,  16  4,1316887
16,SU,115547454,Broadway,0,  16  6,1316887
16,SU,115547455,Broadway,0,  16  2,1316887
16,SU,115547456,Broadway,0,  16  3,1316887
16,SU,115547457,Broadway,0,  16  7,1316887
16,SU,115547458,Broadway,0,  16  1,1316887
16,SU,115547459,Broadway,0,  16  5,1316887
16,SU,115547460,Broadway,0,  16  4,1316887
16,SU,115547461,Broadway,0,  16  2,1316887
16,SU,115547462,Broadway,0,  16  3,1316887
16,SU,115547463,Broadway,0,  16  7,1316887
16,SU,115547464,Broadway,0,  16  1,1316887
16,SU,115547465,Broadway,0,  16  2,1316887
16,SU,115547466,Broadway,0,  16  3,1316887
16,SU,115547467,Broadway,0,  16  7,1316887
16,SU,115547468,Broadway,0,  16  1,1316887
16,SU,115547469,Broadway,0,  16  2,1316887
16,SU,115547470,Broadway,0,  16  7,1316887
16,SU,115547471,Broadway,0,  16  8,1316887
16,SU,115547472,Broadway,0,  16  1,1316887
16,SU,115547473,Broadway,0,  16  5,1316887
16,SU,115547474,Broadway,0,  16  4,1316887
16,SU,115547475,Broadway,0,  16  6,1316887
16,SU,115547476,Broadway,0,  16  2,1316887
16,SU,115547477,Broadway,0,  16  3,1316887
16,SU,115547478,Broadway,0,  16  3,1316887
16,SU,115547479,Broadway,0,  16  7,1316887
16,SU,115547480,Broadway,0,  16  8,1316887
16,SU,115547481,Broadway,0,  16  3,1316887
16,SU,115547482,Broadway,0,  16  1,1316887
16,SU,115547483,Broadway,0,  16  5,1316887
16,SU,115547484,Broadway,0,  16  4,1316887
16,SU,115547485,Broadway,0,  16  6,1316887
16,SU,115547486,Broadway,0,  16  2,1316887
16,SU,115547487,Broadway,0,  16  3,1316887
16,SU,115547488,Broadway,0,  16  7,1316887
16,SU,115547489,Broadway,0,  16  8,1316887
16,SU,115547490,Broadway,0,  16  1,1316887
16,SU,115547491,Broadway,0,  16  5,1316887
16,SU,115547492,Oak Station,1,  16  2,1316888
16,SU,115547493,Oak Station,1,  16  3,1316888
16,SU,115547494,Oak Station,1,  16  7,1316888
16,SU,115547495,Oak Station,1,  16  1,1316888
16,SU,115547496,Oak Station,1,  16  2,1316888
16,SU,115547497,Oak Station,1,  16  3,1316888
16,SU,115547498,Oak Station,1,  16  7,1316888
16,SU,115547499,Oak Station,1,  16  1,1316888
16,SU,115547500,Oak Station,1,  16  4,1316888
16,SU,115547501,Oak Station,1,  16  6,1316888
16,SU,115547502,Oak Station,1,  16  2,1316888
16,SU,115547503,Oak Station,1,  16  3,1316888
16,SU,115547504,Oak Station,1,  16  7,1316888
16,SU,115547505,Oak Station,1,  16  8,1316888
16,SU,115547506,Oak Station,1,  16  1,1316888
16,SU,115547507,Oak Station,1,  16  5,1316888
16,SU,115547508,Oak Station,1,  16  4,1316888
16,SU,115547509,Oak Station,1,  16  6,1316888
16,SU,115547510,Oak Station,1,  16  2,1316888
16,SU,115547511,Oak Station,1,  16  3,1316888
16,SU,115547512,Oak Station,1,  16  8,1316888
16,SU,115547513,Oak Station,1,  16  1,1316888
16,SU,115547514,Oak Station,1,  16  5,1316888
16,SU,115547515,Oak Station,1,  16  4,1316888
16,SU,115547516,Oak Station,1,  16  6,1316888
16,SU,115547517,Oak Station,1,  16  2,1316888
16,SU,115547518,Oak Station,1,  16  3,1316888
16,SU,115547519,Oak Station,1,  16  7,1316888
16,SU,115547520,Oak Station,1,  16  1,1316888
16,SU,115547521,Oak Station,1,  16  8,1316888
16,SU,115547522,Oak Station,1,  16  5,1316888
16,SU,115547523,Oak Station,1,  16  4,1316888
16,SU,115547524,Oak Station,1,  16  6,1316888
16,SU,115547525,Oak Station,1,  16  2,1316888
16,SU,115547526,Oak Station,1,  16  3,1316888
16,SU,115547527,Oak Station,1,  16  7,1316888
16,SU,115547528,Oak Station,1,  16  1,1316888
16,SU,115547529,Oak Station,1,  16  5,1316888
16,SU,115547530,Oak Station,1,  16  4,1316888
16,SU,115547531,Oak Station,1,  16  2,1316888
16,SU,115547532,Oak Station,1,  16  3,1316888
16,SU,115547533,Oak Station,1,  16  1,1316888
16,SU,115547534,Oak Station,1,  16  6,1316888
16,SU,115547535,Oak Station,1,  16  7,1316888
16,SU,115547536,Oak Station,1,  16  8,1316888
16,SU,115547537,Oak Station,1,  16  1,1316888
16,SU,115547538,Oak Station,1,  16  5,1316888
16,SU,115547539,Oak Station,1,  16  4,1316888
16,SU,115547540,Oak Station,1,  16  6,1316888
16,SU,115547541,Oak Station,1,  16  2,1316888
16,SU,115547542,Oak Station,1,  16  3,1316888
16,SU,115547543,Oak Station,1,  16  7,1316888
16,SU,115547544,Oak Station,1,  16  8,1316888
16,SU,115547545,Oak Station,1,  16  1,1316888
16,SU,115547546,Oak Station,1,  16  5,1316888
16,SU,115547547,Oak Station,1,  16  4,1316888
16,SU,115547548,Oak Station,1,  16  6,1316888
16,SU,115547549,Oak Station,1,  16  2,1316888
16,SU,115547550,Oak Station,1,  16  3,1316888
16,SU,115547551,Oak Station,1,  16  7,1316888
16,SU,115547552,Oak Station,1,  16  8,1316888
16,SU,115547553,Oak Station,1,  16  1,1316888
16,SU,115547554,Oak Station,1,  16  5,1316888
16,SU,115547555,Oak Station,1,  16  4,1316888
16,SU,115547556,Oak Station,1,  16  6,1316888
16,SU,115547557,Oak Station,1,  16  2,1316888
16,SU,115547558,Oak Station,1,  16  3,1316888
16,SU,115547559,Oak Station,1,  16  7,1316888
16,WK,115547560,Broadway,0,  16  1,1316887
16,WK,115547561,Broadway,0,  16  6,1316887
16,WK,115547562,Broadway,0,  16 10,1316887
16,WK,115547563,Broadway,0,  16  4,1316887
16,WK,115547564,Broadway,0,  16  7,1316887
16,WK,115547565,Broadway,0,  16  2,1316887
16,WK,115547566,Broadway,0,  16  5,1316887
16,WK,115547567,Broadway,0,  16  3,1316887
16,WK,115547568,Broadway,0,  16 12,1316887
16,WK,115547569,Broadway,0,  16  8,1316887
16,WK,115547570,Broadway,0,  16  9,1316887
16,WK,115547571,Broadway,0,  16 11,1316887
16,WK,115547572,Broadway,0,  16 13,1316887
16,WK,115547573,Broadway,0,  16  1,1316887
16,WK,115547574,Broadway,0,  16  6,1316887
16,WK,115547575,Broadway,0,  16 10,1316887
16,WK,115547576,Broadway,0,  16  4,1316887
16,WK,115547577,Broadway,0,  16  7,1316887
16,WK,115547578,Broadway,0,  16  2,1316887
16,WK,115547579,Broadway,0,  16  5,1316887
16,WK,115547580,Broadway,0,  16  3,1316887
16,WK,115547581,Broadway,0,  16 12,1316887
16,WK,115547582,Broadway,0,  16  8,1316887
16,WK,115547583,Broadway,0,  16  9,1316887
16,WK,115547584,Broadway,0,  16 11,1316887
16,WK,115547585,Broadway,0,  16 13,1316887
16,WK,115547586,Broadway,0,  16 13,1316887
16,WK,115547587,Broadway,0,  16  1,1316887
16,WK,115547588,Broadway,0,  16  6,1316887
16,WK,115547589,Broadway,0,  16 10,1316887
16,WK,115547590,Broadway,0,  16  4,1316887
16,WK,115547591,Broadway,0,  16  7,1316887
16,WK,115547592,Broadway,0,  16  8,1316887
16,WK,115547593,Broadway,0,  16  2,1316887
16,WK,115547594,Broadway,0,  16  5,1316887
16,WK,115547595,Broadway,0,  16  3,1316887
16,WK,115547596,Broadway,0,  16 12,1316887
16,WK,115547597,Broadway,0,  16  8,1316887
16,WK,115547598,Broadway,0,  16  9,1316887
16,WK,115547599,Broadway,0,  16 11,1316887
16,WK,115547600,Broadway,0,  16  1,1316887
16,WK,115547601,Broadway,0,  16  6,1316887
16,WK,115547602,Broadway,0,  16 10,1316887
16,WK,115547603,Broadway,0,  16  4,1316887
16,WK,115547604,Broadway,0,  16  8,1316887
16,WK,115547605,Broadway,0,  16  9,1316887
16,WK,115547606,Broadway,0,  16  1,1316887
16,WK,115547607,Broadway,0,  16  6,1316887
16,WK,115547608,Broadway,0,  16  4,1316887
16,WK,115547609,Broadway,0,  16  7,1316887
16,WK,115547610,Broadway,0,  16  2,1316887
16,WK,115547611,Broadway,0,  16  5,1316887
16,WK,115547612,Broadway,0,  16  3,1316887
16,WK,115547613,Broadway,0,  16  8,1316887
16,WK,115547614,Broadway,0,  16  1,1316887
16,WK,115547615,Broadway,0,  16  4,1316887
16,WK,115547616,Broadway,0,  16  2,1316887
16,WK,115547617,Broadway,0,  16  3,1316887
16,WK,115547618,Broadway,0,  16  1,1316887
16,WK,115547619,Broadway,0,  16  6,1316887
16,WK,115547620,Broadway,0,  16 10,1316887
16,WK,115547621,Broadway,0,  16  7,1316887
16,WK,115547622,Broadway,0,  16  2,1316887
16,WK,115547623,Broadway,0,  16  5,1316887
16,WK,115547624,Broadway,0,  16  3,1316887
16,WK,115547625,Broadway,0,  16 14,1316887
16,WK,115547626,Broadway,0,  16 12,1316887
16,WK,115547627,Broadway,0,  16  9,1316887
16,WK,115547628,Broadway,0,  16 11,1316887
16,WK,115547629,Broadway,0,  16  2,1316887
16,WK,115547630,Broadway,0,  16  5,1316887
16,WK,115547631,Broadway,0,  16  7,1316887
16,WK,115547632,Broadway,0,  16  1,1316887
16,WK,115547633,Broadway,0,  16  7,1316887
16,WK,115547634,Broadway,0,  16 12,1316887
16,WK,115547635,Broadway,0,  16  9,1316887
16,WK,115547636,Broadway,0,  16  1,1316887
16,WK,115547637,Broadway,0,  16  7,1316887
16,WK,115547638,Broadway,0,  16 12,1316887
16,WK,115547639,Broadway,0,  16  9,1316887
16,WK,115547640,Broadway,0,  16  1,1316887
16,WK,115547641,Broadway,0,  16  7,1316887
16,WK,115547642,Broadway,0,  16 12,1316887
16,WK,115547643,Broadway,0,  16  9,1316887
16,WK,115547644,Broadway,0,  16  1,1316887
16,WK,115547645,Broadway,0,  16  3,1316887
16,WK,115547646,Oak Station,1,  16  1,1316888
16,WK,115547647,Oak Station,1,  16 10,1316888
16,WK,115547648,Oak Station,1,  16  7,1316888
16,WK,115547649,Oak Station,1,  16  2,1316888
16,WK,115547650,Oak Station,1,  16  5,1316888
16,WK,115547651,Oak Station,1,  16  3,1316888
16,WK,115547652,Oak Station,1,  16 12,1316888
16,WK,115547653,Oak Station,1,  16 14,1316888
16,WK,115547654,Oak Station,1,  16  8,1316888
16,WK,115547655,Oak Station,1,  16  9,1316888
16,WK,115547656,Oak Station,1,  16 11,1316888
16,WK,115547657,Oak Station,1,  16 13,1316888
16,WK,115547658,Oak Station,1,  16  1,1316888
16,WK,115547659,Oak Station,1,  16  6,1316888
16,WK,115547660,Oak Station,1,  16 10,1316888
16,WK,115547661,Oak Station,1,  16  4,1316888
16,WK,115547662,Oak Station,1,  16  7,1316888
16,WK,115547663,Oak Station,1,  16  2,1316888
16,WK,115547664,Oak Station,1,  16  5,1316888
16,WK,115547665,Oak Station,1,  16  3,1316888
16,WK,115547666,Oak Station,1,  16  9,1316888
16,WK,115547667,Oak Station,1,  16 11,1316888
16,WK,115547668,Oak Station,1,  16 13,1316888
16,WK,115547669,Oak Station,1,  16  1,1316888
16,WK,115547670,Oak Station,1,  16  6,1316888
16,WK,115547671,Oak Station,1,  16 10,1316888
16,WK,115547672,Oak Station,1,  16  4,1316888
16,WK,115547673,Oak Station,1,  16  7,1316888
16,WK,115547674,Oak Station,1,  16  2,1316888
16,WK,115547675,Oak Station,1,  16  5,1316888
16,WK,115547676,Oak Station,1,  16  3,1316888
16,WK,115547677,Oak Station,1,  16 12,1316888
16,WK,115547678,Oak Station,1,  16  8,1316888
16,WK,115547679,Oak Station,1,  16  9,1316888
16,WK,115547680,Oak Station,1,  16 11,1316888
16,WK,115547681,Oak Station,1,  16  1,1316888
16,WK,115547682,Oak Station,1,  16  6,1316888
16,WK,115547683,Oak Station,1,  16 10,1316888
16,WK,115547684,Oak Station,1,  16  4,1316888
16,WK,115547685,Oak Station,1,  16  7,1316888
16,WK,115547686,Oak Station,1,  16 12,1316888
16,WK,115547687,Oak Station,1,  16  8,1316888
16,WK,115547688,Oak Station,1,  16  9,1316888
16,WK,115547689,Oak Station,1,  16 11,1316888
16,WK,115547690,Oak Station,1,  16 13,1316888
16,WK,115547691,Oak Station,1,  16  1,1316888
16,WK,115547692,Oak Station,1,  16  6,1316888
16,WK,115547693,Oak Station,1,  16 10,1316888
16,WK,115547694,Oak Station,1,  16  9,1316888
16,WK,115547695,Oak Station,1,  16  1,1316888
16,WK,115547696,Oak Station,1,  16  7,1316888
16,WK,115547697,Oak Station,1,  16 12,1316888
16,WK,115547698,Oak Station,1,  16  9,1316888
16,WK,115547699,Oak Station,1,  16  1,1316888
16,WK,115547700,Oak Station,1,  16  7,1316888
16,WK,115547701,Oak Station,1,  16 12,1316888
16,WK,115547702,Oak Station,1,  16  9,1316888
16,WK,115547703,Oak Station,1,  16  1,1316888
16,WK,115547704,Oak Station,1,  16  7,1316888
16,WK,115547705,Oak Station,1,  16 12,1316888
16,WK,115547706,Oak Station,1,  16  9,1316888
16,WK,115547707,Oak Station,1,  16 13,1316888
16,WK,115547708,Oak Station,1,  16  2,1316888
16,WK,115547709,Oak Station,1,  16  5,1316888
16,WK,115547710,Oak Station,1,  16  3,1316888
16,WK,115547711,Oak Station,1,  16  8,1316888
16,WK,115547712,Oak Station,1,  16  9,1316888
16,WK,115547713,Oak Station,1,  16  1,1316888
16,WK,115547714,Oak Station,1,  16  6,1316888
16,WK,115547715,Oak Station,1,  16  4,1316888
16,WK,115547716,Oak Station,1,  16  7,1316888
16,WK,115547717,Oak Station,1,  16  2,1316888
16,WK,115547718,Oak Station,1,  16  5,1316888
16,WK,115547719,Oak Station,1,  16  3,1316888
16,WK,115547720,Oak Station,1,  16  1,1316888
16,WK,115547721,Oak Station,1,  16  4,1316888
16,WK,115547722,Oak Station,1,  16  2,1316888
16,WK,115547723,Oak Station,1,  16  4,1316888
16,WK,115547724,Oak Station,1,  16  7,1316888
16,WK,115547725,Oak Station,1,  16  2,1316888
16,WK,115547726,Oak Station,1,  16  5,1316888
16,WK,115547727,Oak Station,1,  16  3,1316888
16,WK,115547728,Oak Station,1,  16 12,1316888
16,WK,115547729,Oak Station,1,  16  8,1316888
169,SA,115547730,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547731,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547732,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547733,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547734,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547735,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547736,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547737,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547738,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547739,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547740,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547741,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547742,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547743,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547744,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547745,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547746,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547747,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547748,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SA,115547749,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SA,115547750,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547751,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547752,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547753,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547754,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547755,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547756,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547757,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547758,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547759,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547760,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547761,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547762,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547763,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547764,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547765,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547766,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547767,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547768,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SA,115547769,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SA,115547770,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547771,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547772,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547773,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547774,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547775,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547776,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547777,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547778,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547779,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547780,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547781,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547782,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547783,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547784,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547785,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547786,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547787,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547788,40th & Airport Stn via Buckley Rd,0, 169  2,1316889
169,SU,115547789,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547790,40th & Airport Stn via Buckley Rd,0, 169  1,1316889
169,SU,115547791,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547792,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547793,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547794,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547795,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547796,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547797,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547798,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547799,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547800,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547801,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547802,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547803,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547804,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547805,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547806,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547807,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547808,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547809,Arapahoe Crossing via Buckley Rd,1, 169  1,1316891
169,SU,115547810,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,SU,115547811,Arapahoe Crossing via Buckley Rd,1, 169  2,1316891
169,WK,115547812,40th & Airport Stn via Buckley Rd,0, 169  3,1316890
169,WK,115547813,40th & Airport Stn via Buckley Rd,0, 169  2,1316890
169,WK,115547814,40th & Airport Stn via Buckley Rd,0, 169  1,1316890
169,WK,115547815,40th & Airport Stn via Buckley Rd,0, 169  3,1316890
169,WK,115547816,40th & Airport Stn via Buckley Rd,0, 169  2,1316890
169,WK,115547817,40th & Airport Stn via Buckley Rd,0, 169  1,1316890
169,WK,115547818,40th & Airport Stn via Buckley Rd,0, 169  3,1316890
169,WK,115547819,40th & Airport Stn via Buckley Rd,0, 169  2,1316890
